province,year,feature,feature_value,shap_value,abs_shap,ensemble_base_value,y_predicted
KALIMANTAN TIMUR,2026,log_poverty_line_lag1,13.677626483315429,0.024248511059642576,0.024248511059642576,11.04970299745474,5.207550264129829
KALIMANTAN UTARA,2025,poverty_rate_lag1,5.85,-5.147974713718521,5.147974713718521,11.04970299745474,5.55792816289919
KALIMANTAN UTARA,2025,hdi_lag1,72.88,-0.2638844726795584,0.2638844726795584,11.04970299745474,5.55792816289919
KALIMANTAN UTARA,2025,tpt_lag1,4.055,0.022402076557528273,0.022402076557528273,11.04970299745474,5.55792816289919
KALIMANTAN UTARA,2025,tpak_lag1,68.69,-0.0328072449142386,0.0328072449142386,11.04970299745474,5.55792816289919
KALIMANTAN UTARA,2025,aps_1315_lag1,96.96,-0.02252256037592202,0.02252256037592202,11.04970299745474,5.55792816289919
KALIMANTAN UTARA,2025,mean_years_schooling_lag1,9.58,-0.023463321972452676,0.023463321972452676,11.04970299745474,5.55792816289919
KALIMANTAN UTARA,2025,expected_years_schooling_lag1,13.21,-0.06640831943253553,0.06640831943253553,11.04970299745474,5.55792816289919
KALIMANTAN UTARA,2025,log_poverty_line_lag1,13.670871416365141,0.042884951056417174,0.042884951056417174,11.04970299745474,5.55792816289919
KALIMANTAN UTARA,2026,poverty_rate_lag1,5.55792816289919,-5.433951494777444,5.433951494777444,11.04970299745474,5.300204685367397
KALIMANTAN UTARA,2026,hdi_lag1,73.53499999999997,-0.26775785987630313,0.26775785987630313,11.04970299745474,5.300204685367397
KALIMANTAN UTARA,2026,tpt_lag1,3.769999999999982,0.003960985056445814,0.003960985056445814,11.04970299745474,5.300204685367397
KALIMANTAN UTARA,2026,tpak_lag1,69.93250000000012,9.648274031956927e-05,9.648274031956927e-05,11.04970299745474,5.300204685367397
KALIMANTAN UTARA,2026,aps_1315_lag1,97.185,-0.027973837846842254,0.027973837846842254,11.04970299745474,5.300204685367397
KALIMANTAN UTARA,2026,mean_years_schooling_lag1,9.644999999999982,-0.023337677334846433,0.023337677334846433,11.04970299745474,5.300204685367397
KALIMANTAN UTARA,2026,expected_years_schooling_lag1,13.340000000000003,-0.0658306517955687,0.0658306517955687,11.04970299745474,5.300204685367397
KALIMANTAN UTARA,2026,log_poverty_line_lag1,13.703452829650566,0.06529650817557466,0.06529650817557466,11.04970299745474,5.300204685367397
KEP. BANGKA BELITUNG,2025,poverty_rate_lag1,4.8149999999999995,-5.988386185928629,5.988386185928629,11.04970299745474,4.806080686575117
KEP. BANGKA BELITUNG,2025,hdi_lag1,74.09,-0.2788788703836132,0.2788788703836132,11.04970299745474,4.806080686575117
KEP. BANGKA BELITUNG,2025,tpt_lag1,4.225,0.006723798294887697,0.006723798294887697,11.04970299745474,4.806080686575117
KEP. BANGKA BELITUNG,2025,tpak_lag1,69.33500000000001,-0.037226243051151166,0.037226243051151166,11.04970299745474,4.806080686575117
KEP. BANGKA BELITUNG,2025,aps_1315_lag1,93.2,-0.07371674834636026,0.07371674834636026,11.04970299745474,4.806080686575117
