"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2001952576129151385","2025-12-19T09:48:15.000Z","0","Menteri Dalam Negeri Muhammad Tito Karnavian menegaskan persentase kemiskinan Papua tergolong sangat tinggi meski jumlah penduduk miskin bukan yang terbesar nasional. 

#PembangunanPapua #Mendagri #Yukgasss","2001952713052164535","","alineadotid","in","","0","1","0","https://x.com/alineadotid/status/2001952713052164535","354168059","alineadotid"
"1999694885801328837","2025-12-13T04:16:27.000Z","0","Program Makan Bergizi Gratis Jadi Investasi Strategis SDM Menuju Indonesia Emas 2045

Program Makan Bergizi Gratis (MBG) yang dicanangkan pemerintah ditegaskan sebagai investasi jangka panjang untuk menyiapkan kualitas sumber daya manusia Indonesia menuju Indonesia Emas 2045. https://t.co/3PwSZHHkb0","1999694885801328837","https://pbs.twimg.com/media/G8BX3OsasAAs-Ov.jpg","","in","","0","0","0","https://x.com/RadioElshinta/status/1999694885801328837","121640063","RadioElshinta"
"1998422704722973177","2025-12-09T16:01:16.000Z","0","Top 5 provinsi dengan persentase penduduk miskin terendah di Indonesia menurut data BPS 2025 https://t.co/9sUwRkZPUl","1998422704722973177","","","in","","0","0","0","https://x.com/IndonesiaCrowd/status/1998422704722973177","1303115408","IndonesiaCrowd"
"1996916559068254333","2025-12-06T10:33:22.000Z","1","@rommybrother @pakmurdian @pepengnursery @rahmatsn masnya liat saya pake bahasa kasar? masnya bisa nyusun argumen, silakan saya baca, saya hargai. lagipula saya ga bilang world bank pake standar atau indikator yg mana, saya hanya ngutip versi persentase angka penduduk miskin di Indonesia menurut world bank.","1997253022196625799","","rommybrother","in","","0","0","0","https://x.com/yangbikinrb/status/1997253022196625799","1492942521491591168","yangbikinrb"
"1996929105808535849","2025-12-05T13:06:14.000Z","1","Gini Mamas, konsepnya itu sederhana. 
Daerah dgn hasil kaya tetapi penduduknya seperti dimiskinkan. Mereka itu uhm, mungkin bukan sombong tetapi lebih ingin menegaskan, provinsinya sebenarnya kaya. Jadi semacam, ingin menunjukan pride dan bahkan (mungkin), merasa dianak","1996929105808535849","","","in","","0","0","0","https://x.com/ImaginarySteady/status/1996929105808535849","2556873745","ImaginarySteady"
"1996409427428278435","2025-12-04T02:41:13.000Z","0","Pemerintah Provinsi (Pemprov) Lampung meraih penghargaan dari Kementerian Dalam Negeri (Kemendagri) sebagai Provinsi dengan Penanggulangan Kemiskinan Terbaik untuk kategori fiskal tinggi. Lampung berhasil mencatat penurunan persentase penduduk miskin sebesar 0,69 persen, https://t.co/tTNCbrfBpr","1996409427428278435","https://pbs.twimg.com/media/G7SrwNQboAAIOpN.jpg","","in","","0","1","0","https://x.com/Harian_Pilar/status/1996409427428278435","1196672424088985600","Harian_Pilar"
"1992519698815271037","2025-11-23T16:13:00.000Z","0","@O5Bravo bagaimana dengan data persentase penduduk miskin dan hdi disana?🤔","1992627454243201084","","O5Bravo","in","","0","0","0","https://x.com/jusapluka/status/1992627454243201084","1559805940005646336","jusapluka"
"1991767376170262544","2025-11-21T07:15:22.000Z","0","BPS Madiun mencatat persentase miskin turun, namun jumlah penduduk miskin naik akibat populasi meningkat. Garis kemiskinan juga ikut naik. https://t.co/hdPG6pHw5K","1991767376170262544","","","in","","0","0","0","https://x.com/radarmadiunweb/status/1991767376170262544","1404018642","radarmadiunweb"
"1989155917292793898","2025-11-14T02:22:27.000Z","0","Menurutnya, model percepatan itu terbukti efektif. Berdasarkan data Badan Pusat Statistik (BPS) Jateng, persentase penduduk miskin di provinsi ini turun dari 9,58 persen pada September 2024, menjadi 9,48 persen pada Maret 2025, atau turun 0,10 persen.","1989156944737927670","","komdigi_jateng","in","","0","1","0","https://x.com/komdigi_jateng/status/1989156944737927670","819065767463292928","komdigi_jateng"
"1988860606791786531","2025-11-13T06:44:54.000Z","0","Angka tak pernah bohong.
Dalam dua dekade, persentase penduduk miskin turun dari sekitar 60% menjadi di bawah 15%. Sebuah lompatan luar biasa di masa kepemimpinan Soeharto.
https://t.co/fm253a3Srq","1988860606791786531","","","in","","0","0","0","https://x.com/babagajah46/status/1988860606791786531","1985936814616809472","babagajah46"
"1987878368394809751","2025-11-10T13:41:50.000Z","0","Di Indonesia saat ini, tantangan kemiskinan masih nyata meski dalam tren penurunan. Berdasarkan data Badan Pusat Statistik (BPS), persentase penduduk miskin pada Maret 2025 tercatat sebesar 8,47 % atau setara dengan 23,85 juta orang. 

Lebih lanjut, kemiskinan ekstrem tercatat https://t.co/WpJieHf7Fn","1987878368394809751","https://pbs.twimg.com/media/G5Zc1U7bAAAa6CW.jpg","","in","","0","0","0","https://x.com/indozonemedia/status/1987878368394809751","350668803","indozonemedia"
"1987763102964666797","2025-11-10T06:03:49.000Z","0","Persentase penduduk miskin menurun drastis selama periode Orde Baru itu adalah Jasa Pak Harto yang sangat berdampak pada rakyat kecil Pahlawan Juga Manusia https://t.co/CU0SAXHhWM","1987763102964666797","https://pbs.twimg.com/media/G5X0AggW0AAJXNH.jpg","","in","","0","1","0","https://x.com/bettwerg/status/1987763102964666797","1751473910896328704","bettwerg"
