conversation_id_str,waktu,like,teks,tweet_id,image_url,in_reply_to_screen_name,bahasa,location,quote,reply,retweet,tweet_url,user_id_str,username,tahun_scraping,tahun,bulan,tanggal
1475845680220409856,2021-12-28 22:17:53+07:00,0,"Menurut BPS, Persentase penduduk miskin pada Maret 2021 sebesar 10,14% (atau 27,54 juta orang), menurun 0,05% (atau 0,01 jt org) terhadap September 2020. Namun jika dibandingkan Maret 2020 awal pandemi terjadi masih mengalami peningkatan 0,36% (atau 1,12 jt org).",1475848487098982406,,anakdinosaurus,in,,0,1,0,https://x.com/anakdinosaurus/status/1475848487098982406,1153929304159375363,anakdinosaurus,2021,2021,12,2021-12-28
1475471780198240257,2021-12-27 21:20:59+07:00,0,"Persentase penduduk miskin Balikpapan pada 2021 sebesar 2,89%. Jumlah penduduk miskin ini naik 0,32% dari tahun 2020 lalu. Ini penjelasan Wali Kota... 

https://t.co/SAeyAcCGj2",1475471780198240257,,,in,,0,0,0,https://x.com/PoniranRan/status/1475471780198240257,3073101800,PoniranRan,2021,2021,12,2021-12-27
1473789213816471554,2021-12-23 05:55:04+07:00,1,"Persentase penduduk miskin di Kota Sawahlunto, Sumatera Barat pada tahun 2021 ditetapkan Badan Pusat Statistik (BPS) sebagai terendah di Indonesia. https://t.co/cCzotpMufB",1473789213816471554,,,in,,0,0,0,https://x.com/voidotid/status/1473789213816471554,1186946650595418116,voidotid,2021,2021,12,2021-12-23
1473742631452946433,2021-12-23 02:49:58+07:00,0,"10 Kabupaten/Kota di Aceh dengan Persentase Penduduk Miskin Tertinggi (Mar 2021)
Sumber : Badan Pusat Statistik (BPS) https://t.co/oK4bNAkh7p",1473742631452946433,https://pbs.twimg.com/media/FHPJHAZVIAICGYK.jpg,,in,,0,0,2,https://x.com/atjehbiz/status/1473742631452946433,1504541310,atjehbiz,2021,2021,12,2021-12-23
1471782223003144193,2021-12-17 17:00:01+07:00,1,Persentase penduduk miskin dan ketimpangan yang rendah di Kalimantan ternyata belum menjamin kualitas kehidupan masyarakatnya menjadi lebih baik. Rencana pemindahan ibu kota ke Kalimantan bisa menjadi katalisator. #LitbangKompas #AdadiKompas https://t.co/CdywkDLzhx,1471782223003144193,,,in,,0,0,1,https://x.com/KompasData/status/1471782223003144193,771030588,KompasData,2021,2021,12,2021-12-17
1471759572834537472,2021-12-17 15:30:00+07:00,0,"Persentase penduduk miskin dan ketimpangan yang rendah di Kalimantan ternyata belum menjamin kualitas kehidupan masyarakatnya menjadi lebih baik. Rencana pemindahan ibu kota ke Kalimantan bisa menjadi katalisator. #Riset @KompasData #AdadiKompas 

https://t.co/7bGVYgqKbw",1471759572834537472,,,in,,0,0,0,https://x.com/hariankompas/status/1471759572834537472,255866913,hariankompas,2021,2021,12,2021-12-17
1465544054171521029,2021-11-30 12:40:41+07:00,1,"@stanmenfess Kedua, supaya efektif, penerapan AI, ato teknologi apapun itu namanya, baiknya difokuskan dalam kerangka output/outcome apa sih yang pengen dicapai. Targetnya harus jelas. 

Pengen menurunkan persentase penduduk miskin sampai berapa persen ato penurunan prevalensi stunting, misal",1465556370023804928,,WonkEdhyann,in,,0,1,0,https://x.com/WonkEdhyann/status/1465556370023804928,77759067,WonkEdhyann,2021,2021,11,2021-11-30
1449508188538114053,2021-10-17 05:50:57+07:00,0,"Persentase penduduk miskin Papua pada September 2020 masih di angka 26,80 persen. https://t.co/ZfPkRJTdP7",1449508188538114053,,,in,,2,0,0,https://x.com/republikaonline/status/1449508188538114053,22126902,republikaonline,2021,2021,10,2021-10-17
1448907424711131141,2021-10-15 14:04:49+07:00,1,"“Pemilihan lima kabupaten ini didasarkan pd indeks kemiskinan ekstrem, yg dihasilkan dr kombinasi persentase penduduk miskin ekstrem dan jumlah penduduk miskin ekstrem menurut kabupaten, bersumber dari data BPS yang dihasilkan melalui SUSENAS Maret 2020 sebagai rujukan utama,”",1448907700805324803,,GerBangNKRI,in,,1,1,1,https://x.com/GerBangNKRI/status/1448907700805324803,884688698272501760,GerBangNKRI,2021,2021,10,2021-10-15
1446390742394368003,2021-10-08 15:23:20+07:00,0,"Mohon solusi nya @Pemkot_Sukabumi
Pandemi sangat2 berpengaruh persentase penduduk miskin di Kota Sukabumi pada tahun 2020 tercatat sebesar 7,70 persen Garis kemiskinan atau standar hidup cukup nya juga meningkat sebesar 5,12 persen jadi 
Rp. 547.415
https://t.co/9kkKGlwyZx",1446390742394368003,,,in,,0,1,0,https://x.com/vivtah/status/1446390742394368003,1377806184598540293,vivtah,2021,2021,10,2021-10-08
1444915323086462982,2021-10-04 13:40:32+07:00,0,"Puan; Melalui Revisi UU Otsus Papua, Persentase Penduduk Miskin di Bumi Cenderawasih akan Semakin Berkurang https://t.co/Qyspfa53qp",1444915323086462982,,,in,,0,0,0,https://x.com/MonevLampung/status/1444915323086462982,1309375297926561792,MonevLampung,2021,2021,10,2021-10-04
1443491930537488384,2021-09-30 15:24:29+07:00,0,"Peneliti ekonomi senior Core Indonesia Yusuf Rendy memperkirakan, persentase penduduk miskin pada September 2021 berada di kisaran 10,25% hingga 10,45%. Angka tersebut meningkat dari posisi akhir Maret 2021 yang sebesar 10,14%. 

Via : @KontanNews 

https://t.co/Go5hWSDM6C",1443491930537488384,,,in,,0,0,0,https://x.com/COREIndonesia/status/1443491930537488384,2783746813,COREIndonesia,2021,2021,9,2021-09-30
1443450414259601409,2021-09-30 12:39:50+07:00,5,-sekaligus memfokuskan sumber daya serta mendorong percepatan pengurangan kemiskinan ekstrem dengan menggunakan kombinasi antara indikator persentase penduduk miskin ekstrem dan juga jumlah penduduk miskin ekstrem di satu wilayah.,1443450494156828672,,Kiyai_MarufAmin,in,,0,1,0,https://x.com/Kiyai_MarufAmin/status/1443450494156828672,1061147681832132609,Kiyai_MarufAmin,2021,2021,9,2021-09-30
1443131449486438400,2021-09-29 15:32:42+07:00,0,"Kawasan Indonesia Timur memang menjadi wilayah dengan tingkat kemiskinan tertinggi. Selain Papua, Papua Barat juga mencatat persentase penduduk miskin sebesar 21,70% dan Nusa Tenggara Timur atau NTT sebesar 21,21%.",1443131611277500416,,JAJAKdata,in,,0,0,0,https://x.com/JAJAKdata/status/1443131611277500416,1428219204256165891,JAJAKdata,2021,2021,9,2021-09-29
1443131449486438400,2021-09-29 15:32:25+07:00,0,"Provinsi Papua masih menjadi provinsi dengan persentase penduduk miskin terbesar mencapai 26,80%. Namun jumlah penduduk miskin di sana tercatat masih di bawah 1 juta, atau sekitar 920,44 ribu orang.",1443131539093479428,,JAJAKdata,in,,0,1,0,https://x.com/JAJAKdata/status/1443131539093479428,1428219204256165891,JAJAKdata,2021,2021,9,2021-09-29
1438723647464566785,2021-09-17 11:37:14+07:00,0,Pandemi Covid-19 menjadi salah satu penyebab naiknya persentase/jumlah penduduk miskin. https://t.co/8ghF8Ca80y,1438723698115039234,https://pbs.twimg.com/media/E_dflAhVQAUbDHz.jpg,maulsoh,in,,0,1,0,https://x.com/maulsoh/status/1438723698115039234,233902671,maulsoh,2021,2021,9,2021-09-17
1438723647464566785,2021-09-17 11:37:12+07:00,0,"Bagaimana capaiannya sekarang?
15 Juli 2021, @bps_statistics mengumumkan bahwa persentase penduduk miskin pada Maret 2021 sebesar 10,14 persen.

Sumber: https://t.co/wnouEy7DGc",1438723691055964166,,maulsoh,in,,0,1,0,https://x.com/maulsoh/status/1438723691055964166,233902671,maulsoh,2021,2021,9,2021-09-17
1436174458088132611,2021-09-10 10:47:28+07:00,14,"Persentase penduduk miskin Indonesia pada Maret 2021 sebesar 10,14% (Jmlh penduduk 270, 6 juta thn 2019) 

Dan Kekayaan Bapak Presiden berdasarkan LHKPN 👇

Luar biasa ya penambahan kekayaan beliau. Ditengah Pandemi lagi 🙂 https://t.co/WbDXmXlurn",1436174458088132611,https://pbs.twimg.com/media/E-5RB2RVkAIzZeS.jpg,,in,,0,2,7,https://x.com/Hasbil_Lbs/status/1436174458088132611,931419055549906944,Hasbil_Lbs,2021,2021,9,2021-09-10
1434834884078432256,2021-09-06 18:04:28+07:00,89,"INDONESIA DILANDA BADAI PENGANGGURAN &amp; KEMISKINAN EKSTREM💥

PKS Mendesak Pemerintah Ciptakan Lapangan Kerja dan Dukung UKM ‼️

Badan Pusat Statistik (BPS) mencatat persentase penduduk miskin ekstrem mencapai 4,8% dari total penduduk miskin nasional di level 10,14%. https://t.co/zCTJOmWC3o",1434834884078432256,https://pbs.twimg.com/media/E-mOtu_VQAoGBRy.jpg,,in,,6,6,37,https://x.com/FPKSDPRRI/status/1434834884078432256,91255162,FPKSDPRRI,2021,2021,9,2021-09-06
1433714235175948288,2021-09-03 15:51:25+07:00,0,Persentase Penduduk Miskin Sulsel Periode Maret 2021 Turun – Smart City Makassar https://t.co/QMwz5pYckh,1433714235175948288,,,in,,0,0,0,https://x.com/smartcity_Mks/status/1433714235175948288,3041818789,smartcity_Mks,2021,2021,9,2021-09-03
1433608626984218644,2021-09-03 08:51:46+07:00,0,"RI Dilanda Kemiskinan Ekstrim, Terbanyak Jabar &amp; Jatim! 

Badan Pusat Statistik (BPS) mencatat penduduk miskin ekstrim di Indonesia. Pada 2021, persentase penduduk miskin ekstrim mencapai 4,8% dari total penduduk miskin nasional di level 10,14%.

https://t.co/mJUSJcEBpt",1433608626984218644,,,in,,0,0,0,https://x.com/iwanalidarmawan/status/1433608626984218644,229832704,iwanalidarmawan,2021,2021,9,2021-09-03
1433246546208886793,2021-09-02 08:59:15+07:00,0,"sedangkan pada triwulan keempat mengalami kontraksi pertumbuhan sebesar 2,19%. Dampak dari menurunnya persentase ekonomi di Indonesia, salah satunya adalah peningkatan angka pengangguran dan penduduk miskin yang disebabkan karena PHK selama masa pandemi Covid-19.",1433248123250479105,,Nabilla_zhr17,in,,0,0,0,https://x.com/Nabilla_zhr17/status/1433248123250479105,1213090957740036097,Nabilla_zhr17,2021,2021,9,2021-09-02
1433231044321288193,2021-09-02 07:51:30+07:00,0,"Padahal di tengah kondisi ekonomi Indonesia saat ini, masih banyak hal yang membutuhkan biaya dan diperhatikan oleh pemerintah. Seperti persentase penduduk miskin per Maret 2021 sebesar 10,1 persen, meningkat dibandingkan Maret 2020.",1433231072993562625,,CTasira,in,,0,1,0,https://x.com/CTasira/status/1433231072993562625,1305465972334026752,CTasira,2021,2021,9,2021-09-02
1431378098386210816,2021-08-28 10:00:53+07:00,0,"@lee_hwie Meski jumlah penduduk miskin di Provinsi DKI Jakarta meningkat, tapi jumlah penduduk miskin di Jakarta masih paling rendah dibandingkan provinsi lain. Demikian jg scr persentase tmsk plg rendah. https://t.co/d3NZFLFMUM",1431451691644174338,,lee_hwie,in,,0,1,0,https://x.com/tatakujiyati/status/1431451691644174338,147063992,tatakujiyati,2021,2021,8,2021-08-28
1426379830119976962,2021-08-14 10:07:07+07:00,4,"4. Pandemi menyebabkan perubahan asumsi-asumsi, terutama yang berakibat pada revisi indikator kinerja utama (IKU), mis. Pertumbuhan ekonomi, persentase penduduk miskin, dll. https://t.co/7wQuEKoTFo",1426379830119976962,https://pbs.twimg.com/media/E8uE4uYVIAYFQL_.jpg,,in,,0,0,0,https://x.com/ansadad/status/1426379830119976962,61385468,ansadad,2021,2021,8,2021-08-14
1425009219195990018,2021-08-10 15:21:15+07:00,0,"Persentase penduduk miskin pada September 2020 yang naik menjadi 10,2 persen menunjukkan bahwa bantuan sosial tidak cukup untuk mencegah bertambahnya angka kemiskinan.",1425009336586104834,,ALMI_Indonesia,in,,0,1,0,https://x.com/ALMI_Indonesia/status/1425009336586104834,803060232016445440,ALMI_Indonesia,2021,2021,8,2021-08-10
1420555653643268099,2021-07-29 08:23:55+07:00,0,"Hampir ga percaya liat data persentase penduduk miskin terendah di 2019 itu terendah DKI Jakarta. Tapi datanya memang gitu, mungkin karena definisi garis kemiskinannya dalam nominal bukan relatif. Upah dianggap tinggi pdhl harga barang jg tinggi.",1420555653643268099,,,in,,0,0,0,https://x.com/ansyaku/status/1420555653643268099,231317866,ansyaku,2021,2021,7,2021-07-29
1418563984555315203,2021-07-23 20:48:00+07:00,0,"Emgsih angka kemiskinan di indonesia tinggi, persentase penduduk miskin jg meningkat. Tp pnsrn aja sbnrnya berpengaruh gk sih wkwkkw",1418568581722251265,,royalcaniin,in,,0,1,0,https://x.com/royalcaniin/status/1418568581722251265,1150720971478720512,royalcaniin,2021,2021,7,2021-07-23
1417620691688427531,2021-07-21 06:01:25+07:00,4,"Data Badan Pusat Statistik atau BPS, persentase penduduk miskin pada September 2020 sebesar 10,19 persen, meningkat 0,41 persen poin terhadap Maret 2020 dan meningkat 0,97 persen poin terhadap September 2019.",1417620691688427531,,,in,,0,1,0,https://x.com/mtangankiri/status/1417620691688427531,1316121196207906816,mtangankiri,2021,2021,7,2021-07-21
1416642883101159424,2021-07-18 13:15:57+07:00,0,BPS: Persentase penduduk miskin di Sulut terendah di Pulau Sulawesi https://t.co/z6rMQzV5Oh,1416642883101159424,,,in,,0,0,0,https://x.com/antaramakassar/status/1416642883101159424,1288496856,antaramakassar,2021,2021,7,2021-07-18
1416640190324510722,2021-07-18 13:05:15+07:00,0,Persentase penduduk miskin Sulut paling rendah di Pulau Sulawesi https://t.co/cYdNHNvGIU,1416640190324510722,,,in,,0,0,0,https://x.com/guidomerung/status/1416640190324510722,237686956,guidomerung,2021,2021,7,2021-07-18
1415956101904936963,2021-07-16 15:46:56+07:00,0,"Jawa Tengah Mengalami Penurunan Persentase Penduduk Miskin Sebesar 0,05 Persen https://t.co/iS4L55MI91",1415956101904936963,,,in,,0,0,0,https://x.com/SiberindoC/status/1415956101904936963,1330090702022336514,SiberindoC,2021,2021,7,2021-07-16
1415929168349466627,2021-07-16 13:59:55+07:00,0,"Meskipun secara total terjadi penurunan persentase penduduk miskin, namun khusus daerah perkotaan mengalami peningkatan.

@AwalilRizky
https://t.co/7QhqRNW3U6",1415929168349466627,,,in,,0,0,0,https://x.com/barisandata/status/1415929168349466627,1167087910811623426,barisandata,2021,2021,7,2021-07-16
1415693739519922179,2021-07-15 22:24:24+07:00,1,"MTA: Persentase Penduduk Miskin Aceh Turun, Tapi Belum Signifikan

https://t.co/z2JKtwOGQD",1415693739519922179,,,in,,0,0,0,https://x.com/infoacehnet/status/1415693739519922179,98190099,infoacehnet,2021,2021,7,2021-07-15
1415642317524901889,2021-07-15 19:00:04+07:00,0,Persentase Penduduk Miskin NTT Maret 2021 Turun https://t.co/DwRKnKsH1v,1415642317524901889,,,in,,0,0,0,https://x.com/GATRA_com/status/1415642317524901889,202559038,GATRA_com,2021,2021,7,2021-07-15
1415597564854951940,2021-07-15 16:02:14+07:00,0,"Umum  Secara Persentase, Penduduk Miskin di Aceh Turun  https://t.co/zGcEgcgcKB",1415597564854951940,,,in,,0,0,0,https://x.com/JRKAceh/status/1415597564854951940,254474763,JRKAceh,2021,2021,7,2021-07-15
1415584041424670721,2021-07-15 15:08:30+07:00,0,"Persentase Menurun, Tapi Jumlahnya Penduduk Miskin di Aceh Bertambah https://t.co/HLowZQ3QxY https://t.co/N3lNqjyoMW",1415584041424670721,https://pbs.twimg.com/media/E6UqLm_VcAE1tJF.jpg,,in,,0,0,0,https://x.com/BERITAKINI_CO/status/1415584041424670721,795310581649588224,BERITAKINI_CO,2021,2021,7,2021-07-15
1415575413221330951,2021-07-15 14:34:47+07:00,1,"Persentase penduduk miskin di Bali pada Maret 2021 tercatat sebesar 4,53%, naik 0,08 poin persen dibandingkan dengan posisi September 2020 yang tercatat sebesar 4,45%. https://t.co/PfxjDuwQAu",1415575557463441414,https://pbs.twimg.com/media/E6UiXq7VkAIdtLC.png,bpsprovbali,in,,0,1,3,https://x.com/bpsprovbali/status/1415575557463441414,554943457,bpsprovbali,2021,2021,7,2021-07-15
1415556876616433664,2021-07-15 13:20:33+07:00,1,"Data BPS: Jumlah Orang Miskin di Indonesia Mencapai 27,5 Juta: Jika dilihat dari sisi disparitas kemiskinan, persentase penduduk miskin masih lebih banyak di desa dari pada di kota. Di mana populasi penduduk miskin di kota sebesar 7,89 persen, dan di… https://t.co/KctWRspdn0",1415556876616433664,,,in,,0,0,1,https://x.com/merdekadotcom/status/1415556876616433664,456426648,merdekadotcom,2021,2021,7,2021-07-15
1415546032780365824,2021-07-15 12:37:28+07:00,0,"#RT @bps_statistics: Persentase penduduk miskin di Indonesia pada Maret 2021 sebesar 10,14 persen.

#RilisBPS https://t.co/UTOyNbnkFo",1415546032780365824,https://pbs.twimg.com/media/E6UBAqGVoAQO6Nt.jpg,,in,,0,0,0,https://x.com/alfareno/status/1415546032780365824,26321663,alfareno,2021,2021,7,2021-07-15
1415543799082897412,2021-07-15 12:28:35+07:00,0,"RT bps_statistics: Persentase penduduk miskin di Indonesia pada Maret 2021 sebesar 10,14 persen.

#RilisBPS https://t.co/UTOyNbnkFo",1415543799082897412,https://pbs.twimg.com/media/E6UBAqGVoAQO6Nt.jpg,,in,,0,0,0,https://x.com/alfareno/status/1415543799082897412,26321663,alfareno,2021,2021,7,2021-07-15
1415538776307232772,2021-07-15 12:08:38+07:00,38,"Persentase penduduk miskin di Indonesia pada Maret 2021 sebesar 10,14 persen.

#RilisBPS https://t.co/CadihXBtx3",1415538776307232772,https://pbs.twimg.com/media/E6UBAqGVoAQO6Nt.jpg,,in,,1,1,25,https://x.com/bps_statistics/status/1415538776307232772,3021760068,bps_statistics,2021,2021,7,2021-07-15
1406992100697120771,2021-06-21 22:12:42+07:00,1,"6 bulan pertama wabah aja jumlah penduduk miskin naik hampir 20%, belum hitung bicara 15 bulan. Persentase penduduk miskin Bali masuk level dobel digit bukan hal mustahil by next year kalau ini wabah enggak terkendali",1406993486868451328,,Andika_CJ,in,,0,2,0,https://x.com/Andika_CJ/status/1406993486868451328,1859352337,Andika_CJ,2021,2021,6,2021-06-21
1405329535055319043,2021-06-17 08:00:45+07:00,0,Otsus telah sukses menurunkan angka kemiskinan di Papua. Perubahan yang signifikan terlihat pada penurunan persentase penduduk miskin dari tahun ke tahun. Otsus Hadir Papua Sejahtera https://t.co/PPqSfk7b9D,1405329535055319043,https://pbs.twimg.com/media/E4C7w3TWQAE6EPt.jpg,,in,,0,0,0,https://x.com/jeonshinta_/status/1405329535055319043,1380811155485073410,jeonshinta_,2021,2021,6,2021-06-17
1402893807763427330,2021-06-10 14:42:02+07:00,7,"""Apalagi dalam masa pandemi saat ini dimana daya beli masyarakat sudah tertekan, karena pasti berpotensi meningkatkan persentase penduduk miskin,"" kata Wakil Ketua Komisi Keuangan Dewan Perwakilan Rakyat, Amir Uskara. #TempoBisnis
https://t.co/KGJfsou6g8",1402893807763427330,,,in,,2,1,1,https://x.com/tempodotco/status/1402893807763427330,18129942,tempodotco,2021,2021,6,2021-06-10
1395268940973043713,2021-05-20 13:43:33+07:00,2,"Persentase penduduk miskin di daerah tertinggal meningkat signifikan. 

Tahun 2015-2019 terdapat 122 Daerah Tertinggal (Perpres No.131/2015). Tahun 2020 terdapat 62 daerah tertinggal (Perpres No.63/2020)",1395268940973043713,,,in,,0,0,0,https://x.com/iwanalidarmawan/status/1395268940973043713,229832704,iwanalidarmawan,2021,2021,5,2021-05-20
1395245516347170817,2021-05-20 12:10:28+07:00,108,"Persentase penduduk miskin di daerah tertinggal meningkat signifikan. BPS menghitung berdasar Susenas, sedangkan desa tertinggal mengikuti Perpres. Tahun 2015-2019 terdapat 122 Daerah Tertinggal (Perpres No.131/2015). Tahun 2020 terdapat 62 daerah tertinggal (Perpres No.63/2020). https://t.co/BzlOwDfI0R",1395245516347170817,https://pbs.twimg.com/media/E1zoX2gVkAYqcmP.png,,in,,2,8,40,https://x.com/AwalilRizky/status/1395245516347170817,718375892,AwalilRizky,2021,2021,5,2021-05-20
1392281999080001538,2021-05-12 13:16:26+07:00,0,"@iccank_inotav @fadjroeL @univ_indonesia @itbofficial BPS: th 1970 persentase penduduk miskin kita mencapai 60%, th 1996 persentase penduduk miskin tinggal 11,30%, 24 tahun orba menurunkan kemiskinan 48,70%, BPS: tahun 2020 jumlah penduduk miskin 10,19%, 22 tahun reformasi-5 presiden kemiskinan hy turun 2%, btp hebatnya reformasi",1392363015668789248,,,in,,0,0,0,https://x.com/ARosadi76/status/1392363015668789248,1329171484955140097,ARosadi76,2021,2021,5,2021-05-12
1388888824906797057,2021-05-02 23:24:23+07:00,96,"@BERKARYA_NET BPS: th 1970 persentase penduduk miskin indonesia 60%, tahun 1996 turun menjadi 11,30%, 26 th pak harto turunkan penduduk miskin 38,70%, pasca pak harto. th 2020 persentase penduduk miskin 10,19%. 21 thn reformasi, 5 presiden kemiskinn cuma turun 1,11%. mshkah bangga dg reformasi",1388892132526546944,,MinmonPS7,in,,4,4,25,https://x.com/ARosadi76/status/1388892132526546944,1329171484955140097,ARosadi76,2021,2021,5,2021-05-02
1388776992691015687,2021-05-02 23:02:00+07:00,0,"@HairulAlHafiz1 @Bara2Dian @RamliRizal 26 tahun pak harto turunkan persentase kemiskinan dr 60% menjadi 11% sekarang berdasarkan data bps september 2020 setelah 21 tahun reformasi brp angka penduduk miskin 10,19%, turun 1% dr tahun 1996, apakah ini prestasi yg anda hebat...betapa bodoh &amp; terbelangnya anda",1388886501707055112,,HairulAlHafiz1,in,,0,1,0,https://x.com/ARosadi76/status/1388886501707055112,1329171484955140097,ARosadi76,2021,2021,5,2021-05-02
1388073536854532099,2021-04-30 17:11:35+07:00,2,UNDP: Separuh Penduduk Myanmar Bakal Jatuh Miskin Pada 2022: Jumlah orang yang hidup di bawah garis kemiskinan diperkirakan meningkat 11 poin persentase karena efek sosial ekonomi pandemi. https://t.co/876RK2E0yk,1388073536854532099,,,in,,1,0,0,https://x.com/merdekadotcom/status/1388073536854532099,456426648,merdekadotcom,2021,2021,4,2021-04-30
1386896613218549760,2021-04-27 11:14:54+07:00,0,"Secara persentase, penduduk miskin di Gumi Serombotan ini berada di peringkat tiga se-Provinsi Bali setelah Kabupaten Karangasem dan Kabupaten Buleleng.
https://t.co/KVQ9X3U2EX",1386896613218549760,,,in,,0,0,1,https://x.com/IDNTimesBali/status/1386896613218549760,1318832462366081025,IDNTimesBali,2021,2021,4,2021-04-27
1384237243733213191,2021-04-20 03:07:31+07:00,2,"Hai #SahabatData...
Kemiskinan merupakan isu penting yang merupakan salah satu potret keberhasilan suatau pemerintah daerah..
Selama 2020 krn pandemi Covid-19 persentase penduduk miskin mengalami kenaikan 0,82 poin dari 9,75 persen pada 2019 dan menjadi 10,57 persen pada 2020.. https://t.co/gqzt7sj0JS",1384237243733213191,https://pbs.twimg.com/media/EzXMbq0VgAInKpk.jpg,,in,,0,1,1,https://x.com/bpsmojokerto/status/1384237243733213191,1041505586808991744,bpsmojokerto,2021,2021,4,2021-04-20
1384145903724859393,2021-04-19 21:04:34+07:00,30,"Anies: Pandemi Covid-19 Membuat Jumlah Penduduk Miskin Ibu Kota Naik: Meskipun bertambah, Anies mengklaim jumlah penduduk miskin di Jakarta jauh lebih rendah jika dibandingkan dengan persentase jumlah penduduk miskin nasional sebesar 27,55 juta orang… https://t.co/js4jNpV2ix",1384145903724859393,,,in,,0,0,2,https://x.com/merdekadotcom/status/1384145903724859393,456426648,merdekadotcom,2021,2021,4,2021-04-19
1383586380144545796,2021-04-18 08:01:13+07:00,0,"Otsus telah berhasil menurunkan angka kemiskinan di Papua. Perubahan yang signifikan tercermin pada penurunan persentase penduduk miskin, dari 54,75 persen pada Maret 1999 menjadi 26,55 persen pada September 2019. Otsus Makin Dipercaya #PapuaIndonesia https://t.co/ZckcWnhIkY",1383586380144545796,https://pbs.twimg.com/media/EzN8dpZVgAAUCNV.jpg,,in,,0,0,0,https://x.com/impinkxx/status/1383586380144545796,1344084519347838977,impinkxx,2021,2021,4,2021-04-18
1378603633852309505,2021-04-04 14:01:34+07:00,0,"Persentase penduduk miskin pada September 2020 sebesar 10,19 persen, meningkat 0,41 persen poin terhadap Maret 2020 dan meningkat 0,97 persen poin terhadap September 2019. Dampaknya penjualan rokok akan sedikit menurun dikarenakan angka kemiskinan setiap tahun meningkat @JeddyjJj",1378603633852309505,,,in,,0,0,0,https://x.com/KristianVieri9/status/1378603633852309505,1366306112790687744,KristianVieri9,2021,2021,4,2021-04-04
1376519313478320129,2021-03-29 19:59:13+07:00,8,"Sasaran Program Pembangunan Daerah Tertinggal
1. Mengentaskan daerah tertinggal.
2. Meningkatkan Indeks Pembangunan Manusia (IPM)
3. Menurunkan persentase penduduk miskin
@jokowi 
@Kiyai_MarufAmin 
@halimiskandarnu 
@budimuni98 
@tppkemendes 
@kemendespdtt 
#SDGsDesa 
#DesaBisa https://t.co/iDNRfs5joP",1376519313478320129,https://pbs.twimg.com/media/ExphA-SUcAIDjR7.jpg,,in,,0,0,1,https://x.com/arjuna16sp/status/1376519313478320129,889910471561793541,arjuna16sp,2021,2021,3,2021-03-29
1376470564882194440,2021-03-29 16:45:34+07:00,0,"8. Adapun utk persentase penduduk miskin Kab. Pml pada tahun 2019 sebesar 15,41 persen mengalami peningkatan menjadi sebesar 16,02 persen di tahun 2020. Angka kemiskinan Provinsi Jawa Tengah sebesar 11,41 persen, sedangkan angka kemiskinan nasional sebesar 9,78 persen.",1376470579394478082,,PemkabPemalang,in,,1,1,1,https://x.com/PemkabPemalang/status/1376470579394478082,260008630,PemkabPemalang,2021,2021,3,2021-03-29
1375004513090764805,2021-03-25 15:39:56+07:00,0,"Persentase penduduk miskin meningkat sebesar 10,19% pada september 2020.
#IDEKatadata2021",1375004513090764805,,,in,,0,0,0,https://x.com/DinaNurAlifiah/status/1375004513090764805,2210732136,DinaNurAlifiah,2021,2021,3,2021-03-25
1374254636635320325,2021-03-23 14:00:12+07:00,1,"Terdampak Pandemi, Persentase Penduduk Miskin Naik https://t.co/xATxGm8bED",1374254636635320325,,,in,,0,0,0,https://x.com/jawapos/status/1374254636635320325,2392460208,jawapos,2021,2021,3,2021-03-23
1374249641399623683,2021-03-23 13:43:57+07:00,1,"Otsus telah berhasil menurunkan angka kemiskinan di Papua. Perubahan yg signifikan tercermin pada penurunan persentase penduduk miskin, dari 54,75 persen pada Maret 1999 menjadi 26,55 persen pada September 2019.

#OtsusPapuaLanjutDidukung https://t.co/F9FyhSnQ2S",1374250546937303040,https://pbs.twimg.com/media/ExJRlrWU8AIqlgE.jpg,boanerges__,in,,0,0,1,https://x.com/boanerges__/status/1374250546937303040,2676197712,boanerges__,2021,2021,3,2021-03-23
1374147916001026052,2021-03-23 06:56:08+07:00,0,"Otsus telah berhasil menurunkan angka kemiskinan di Papua. Perubahan yang signifikan tercermin pada penurunan persentase penduduk miskin, dari 54,75 persen pada Maret 1999 menjadi 26,55 persen pada September 2019 #FaktaDiPapua Kemajuan Ditanah Cenderawasih https://t.co/Iq70YqLdOg",1374147916001026052,https://pbs.twimg.com/media/ExH0O2NUUAQ0wmb.jpg,,in,,0,0,0,https://x.com/pinkyyxx2/status/1374147916001026052,1344085072081682432,pinkyyxx2,2021,2021,3,2021-03-23
1373468870002941952,2021-03-21 09:57:53+07:00,2,"selain itu, Otsus juga berhasil menurunkan angka kemiskinan di Papua. Perubahan yg signifikan tercermin pada penurunan persentase penduduk miskin, dari 54,75% pd Maret 1999 menjadi 26,55% pd September 2019.

#TNIPolriHadirDiPapua https://t.co/1pIbkQuylN",1373468879339450368,https://pbs.twimg.com/media/Ew-KpirU8AUZ-Ye.jpg,boanerges__,in,,0,1,2,https://x.com/boanerges__/status/1373468879339450368,2676197712,boanerges__,2021,2021,3,2021-03-21
